Time(s),Mean RR Interval (s),LF Power,HF Power,LF_div_HF,alphas,SampEn
62.07,0.9582161181886548,6.201064058006331e-09,1.6329249315507912e-10,37.975193704202745,2.0235916793973896,-1.704287390198158e-06
65.07,1.0084750415247996,3.3490478211143053e-09,1.2853663127673987e-10,26.05520144606709,2.1008893265583946,0.0015464978115691
68.07,1.0895236250436249,8.819811768304907e-09,2.5818815254067403e-10,34.160404656505165,2.1027521640086606,0.0061590179218477
71.07,0.9851643683751922,7.150895343445662e-09,1.7260508667119002e-10,41.42922715289385,2.103200681094199,0.0033388616843242
74.07,0.9408312805179052,1.3266556201823926e-08,1.9581609655942108e-10,67.750079972604,2.102601391287213,0.0086715347710259
77.07,0.9019873954113504,9.017838231892966e-09,2.580293556157757e-10,34.94888482890751,2.093087233511329,0.0024484876829241
80.07,0.7695969237336738,3.0846921572955062e-09,1.1239037581011456e-10,27.44623047179009,2.115907169357751,0.0025263971129685
83.07,0.6809196456595407,6.350593196343349e-09,1.2371262405669059e-10,51.33342894281529,2.109383961101258,0.0042794001608705
86.07,0.7038224972052768,4.039180856621714e-09,1.396503783699014e-10,28.923522469254348,2.1006602458854764,0.0023936638543233
89.07,0.7652385624175483,2.707829243487163e-09,9.746252798692776e-11,27.78328552949451,2.1039689146408462,0.0039416069877631
92.07,0.8102541831107425,8.145719987540844e-09,1.3770027654992855e-10,59.15543666019652,2.110067007265087,0.0037413852764441
95.07,0.9670246343627268,7.491503688917142e-09,1.9398109135411796e-10,38.61976255840932,2.11437470558926,0.0031793246636405
98.07,1.1626392065096018,8.097713837174563e-09,3.0812968373859386e-10,26.28021337939116,2.108233992091112,0.0023799544383048
101.07,1.2213140420732234,1.1434825151370153e-08,2.812587698761878e-10,40.65588837071231,2.099010698976067,0.0040725921233208
104.07,1.194592702864908,5.405018317268955e-09,2.454557240631046e-10,22.02033926036848,2.1018743012188312,0.0051490289618039
107.07,1.2423483719187594,1.4539589515562071e-08,3.1231078195591017e-10,46.55487532164248,2.1112258778568838,0.0062075754266976
110.07,1.1744914065755558,5.3376419433250234e-09,1.5977390980592187e-10,33.407469028007654,2.108168011497144,0.0039901241054469
113.07,1.085991538023272,8.826072385024799e-09,1.8117700546105908e-10,48.71519077470244,2.108468583796081,0.0028301382604601
116.07,1.0319052230493042,8.614513526244686e-09,2.6063842578233704e-10,33.051586696732095,2.094656473837971,0.0021049518449545
119.07,0.9900054936487628,4.741101453232669e-09,1.4879691420378386e-10,31.86290171810636,2.0906456137785026,0.0021071077073036
122.07,0.944181993155992,6.800164016759121e-09,1.8120166672089959e-10,37.528153795810525,2.086501350561916,-1.704287390198158e-06
125.07,0.9297693415974236,5.0685234457065505e-09,1.0975373379199121e-10,46.18087486037219,2.1141776205069265,0.0050065473244948
128.07,0.92626410284239,6.633525514986127e-09,1.9345098620520888e-10,34.29047142695576,2.112416262908839,0.0028389559585793
131.07,0.8872610091090954,1.4036325313117644e-08,2.0897358316078303e-10,67.1679410421851,2.0948842140021995,0.004179416910226
134.07,0.900257939821172,8.576324327546378e-09,1.7776929162679772e-10,48.24412725652975,2.03791655964856,0.0004362221609958
137.07,0.9015108440165188,8.719139172215347e-09,1.271009868205285e-10,68.60009029298182,2.0130720803382998,-1.704287390198158e-06
140.07,0.8883098142873024,8.271020056272536e-09,1.468148726991929e-10,56.33639088608497,2.1030758282742026,0.0007131254212188
143.07,0.8682189818359826,1.1753885553291517e-08,2.2017983907969575e-10,53.38311446870078,2.092701635948518,0.0027400075850671
146.07,0.9343176980546908,3.958368376375664e-09,2.2598855951062104e-10,17.515790998214793,2.094902917178642,3.0882041329938014e-05
149.07,0.9345834506768068,5.2662178428202855e-09,9.58425607428477e-11,54.946547775887545,2.054469411309287,0.0001072334022621
152.07,0.8655689498962326,1.6637155406705862e-08,2.368372947916914e-10,70.24719405505351,2.1112040149354034,0.0019316115296448
155.07,0.8016641507253871,6.4942532645782516e-09,1.7585796103462716e-10,36.9289694158316,2.098631527879959,0.0040294723441035
158.07,0.7480306931407675,8.705262410109246e-09,1.3545448694732182e-10,64.26706568601686,2.094774288622689,0.0039769963226424
161.07,0.7356991581773201,3.606530041394223e-09,1.15550420154184e-10,31.21174320769991,2.0947527018930305,0.0027256542262763
164.07,0.7195539835492623,2.4058045115283354e-09,5.18337558499828e-11,46.41385660902544,2.0992876323955856,0.0060841556152523
167.07,0.7577787660623571,7.086821480680265e-09,1.5165035581420703e-10,46.73132115405399,2.108298692028076,0.0022534701880794
170.07,0.8056786085408824,6.1903588809653745e-09,2.1631394001468608e-10,28.617475510570863,2.098027384852588,0.0057680167832101
173.07,0.8116320345535007,1.0086740402668564e-08,1.9871234374702877e-10,50.76051246977144,2.097568893599352,0.0037625833318502
176.07,0.8088603131636507,7.020274002340981e-09,1.4380485523335928e-10,48.81805966112085,2.090171204936416,0.0045245433615858
179.07,0.8266156517617169,8.114843399304781e-09,1.170457478153212e-10,69.33052717223576,2.10457333039596,0.006288009177986
182.07,0.8106424250610892,5.439991949241097e-09,1.459189216534549e-10,37.28092208740836,2.100823329971294,0.0026264036513157
185.07,0.8015285126619022,8.577541844286246e-09,1.3943455908272194e-10,61.51661324648698,2.103669185002764,0.0015516086251319
188.07,0.8645920457906788,7.855840885614007e-09,1.5950836634146928e-10,49.25033755782144,2.099648265079709,0.0032734217765002
191.07,0.8819089229186337,4.501683141891068e-09,8.879327136526558e-11,50.6984715471588,2.0760943145868924,-1.704287390198158e-06
194.07,0.8889996233492145,4.069465177676153e-09,1.6843283588197548e-10,24.16075913207158,2.0235323420014897,-1.704287390198158e-06
197.07,0.932578829661353,5.944602580801676e-09,1.7214639250322443e-10,34.532251848904295,2.1081446587520256,0.0022727095234387
200.07,0.9785530107892598,7.551165631769862e-09,1.693704775788338e-10,44.58371812912412,2.034362422785112,-4.562757063123876e-06
203.07,1.0131721030003895,6.706477945285566e-09,1.8433168425675354e-10,36.382665152368425,2.097678518560401,0.0043264678620012
206.07,1.1545554727911225,5.68192686190317e-09,2.130324289410976e-10,26.67165224630751,2.101569227197524,0.0004818416932259
209.07,1.1816586222686525,6.982377787415993e-09,2.6422921367851956e-10,26.425457239225864,2.068736343381772,-1.704287390198158e-06
212.07,1.1581587699962037,9.607257965367012e-09,2.642595365722586e-10,36.35538792652056,2.069622126580665,0.0005906744334394
215.07,1.1423821559113685,7.335715183138586e-09,1.7409721880158246e-10,42.13574021247896,2.097430334247776,0.0022245075995424
218.07,1.1229660506351673,1.26237655676764e-08,2.4087306121881486e-10,52.4083743686417,2.1071053847511974,0.0048142773537467
221.07,1.0045265887288355,2.7004311534367612e-09,7.302337295409601e-11,36.98036730149822,2.1091270735323384,0.000422299040828
224.07,0.9848491668179676,7.064301336425694e-09,1.5591847781405386e-10,45.3076597172176,2.06136943342122,8.65760251192004e-05
227.07,1.0467118997259943,5.321696645036032e-09,1.8628152046468078e-10,28.568033113327694,2.0901822237354786,0.0001592386215125
230.07,1.054562569380314,6.722997619917896e-09,1.8112599934306083e-10,37.11779448727422,2.101531094734228,0.0020643274633598
233.07,1.0470906157482915,7.233676101763967e-09,1.7744939461572336e-10,40.7647268531341,2.03483959962447,1.4782911830117123e-06
236.07,1.053225876160919,1.1815778676374744e-08,2.0166330739256987e-10,58.5916140578486,2.0849083550327063,0.0031599000727115
239.07,1.023549103320588,1.0877883086865405e-08,2.5001994783732333e-10,43.5080607805868,2.0894080132717563,0.0024050955774051
242.07,0.9825536840163344,3.7074699368760382e-09,1.2885572205690504e-10,28.772256890840683,2.1113376017572647,0.0048589001329971
245.07,1.057487056565494,4.085995450812358e-09,1.1158926858858351e-10,36.61638347928367,2.0984690181349634,0.0019700890639866
248.07,1.0371492782595888,5.5535062399412615e-09,2.8094702254775305e-10,19.767094128920053,2.1039387894711106,0.0047689339189891
251.07,0.9806734478991328,9.167362556434985e-09,2.042814354174932e-10,44.87614127881714,2.0947857598181017,0.0038530979436107
254.07,0.9885852625018656,8.069788516206471e-09,2.3139293592165504e-10,34.87482659772611,2.091953614808397,0.0018993175048174
257.07,0.9730961941534,6.544005326775995e-09,1.5145869711365415e-10,43.20653387019032,2.1080122336232687,0.0019460440153615
260.07,0.8881042449303198,5.284816625850126e-09,9.731601483049791e-11,54.30572383235236,2.1027786878403143,0.0032422630813374
263.07,0.9020767858766956,1.1425458174779042e-08,1.692745740708569e-10,67.49659975511997,2.10613774275243,0.0052600973440095
266.07,0.9660149653355822,1.0986636817838674e-08,1.629117288202979e-10,67.43920095500084,2.0735998458243423,0.0012933361496372
269.07,0.9808575862016644,9.060423319783011e-09,1.7907994539677528e-10,50.594293513483294,2.1056774944946577,0.0040583915808828
272.07,0.989939784882206,1.0129140239869354e-08,1.9674395953232182e-10,51.48386900389335,1.9838012004962693,-1.704287390198158e-06
275.07,1.0165187323421143,7.577943026943461e-09,1.7938845967688943e-10,42.24320249247184,2.08962257591702,0.0009797005900082
278.07,1.0422675567286606,8.338269527029789e-09,1.9348288775279408e-10,43.09564336089136,2.094723120844236,0.0008212148546429
281.07,1.0567777304556112,1.0335839274901333e-08,1.909162623852581e-10,54.13807679748201,2.0702732885257205,0.0006474211625301
284.07,1.0859761366031175,9.619231267865545e-09,1.9243668558446147e-10,49.98647341410176,2.087609263338294,0.0012694507426988
287.07,1.09749662198856,9.615596201784151e-09,1.7174667073128379e-10,55.98708936156782,2.011979912875288,-1.704287390198158e-06
290.07,1.1108074151569132,6.436666603554129e-09,2.0504141981462083e-10,31.39203098268417,2.0753163769875957,1.028834922444878e-05
293.07,1.0954153728201954,7.133579811250999e-09,1.907122734617545e-10,37.40493300071518,2.102833169162533,-1.704287390198158e-06
296.07,1.0817280920516223,6.507586478430406e-09,1.8218705249740774e-10,35.71925880146175,2.074967531496394,-1.704287390198158e-06
299.07,1.0852585094854692,7.925582258852451e-09,1.7304237999717436e-10,45.80139419592974,2.097890072053484,0.0001119177164175
302.07,1.06712208350032,4.787069584072601e-09,1.506106134818529e-10,31.784410629529745,2.0466621418523965,0.0013370794074788
305.07,1.040874169211388,7.507021587010451e-09,2.2113604956132048e-10,33.94752507292471,2.0995791133716635,0.0015837634077517
308.07,1.024865324537928,4.000014941906714e-09,1.7036375382076408e-10,23.479260418944754,2.054829616601816,6.406054528961521e-05
311.07,1.0159188385153015,5.9245934186215325e-09,1.630133297340489e-10,36.344226746900496,2.085984073091555,-1.704287390198158e-06
314.07,1.0297478257752832,7.911951869230032e-09,1.5112219338158822e-10,52.35466540147487,2.089772833082121,0.0001473328194557
317.07,1.0508586783783906,5.815243122013204e-09,1.8685631675071827e-10,31.121469282578325,2.0932342184653727,0.0023001909162093
320.07,1.059155235200074,1.3506516916859792e-08,2.08266529497303e-10,64.85207656487452,2.0975738779204742,0.0015278247281914
323.07,1.0698072492755573,2.53519558741559e-09,1.4600198055796788e-10,17.364117786121597,2.028817214411179,-1.90370923798378e-05
326.07,1.0832859998091386,8.681504945433516e-09,1.6736469175028878e-10,51.87178283927701,2.0864931791277304,-1.704287390198158e-06
329.07,1.07077644106267,1.3903340753741306e-08,1.7004012510077935e-10,81.76505836784744,2.042737490302835,-5.629850695094288e-06
332.07,1.0747998443751898,5.502578071185454e-09,2.1219271182768926e-10,25.931984297621927,2.091730292745629,0.0022454041931036
335.07,1.0633737785747492,8.979283889267433e-09,1.825225317985008e-10,49.19548178950468,2.110176194814584,0.0012781479935214
338.07,1.0522719271167358,5.516455845583827e-09,1.6191237743536675e-10,34.070624698139106,2.080940494298741,-1.704287390198158e-06
341.07,1.0158827976141405,5.179580689952162e-09,1.9788341460805932e-10,26.174910616997256,2.106726509365436,0.0010702622451971
344.07,0.992504279871938,5.450428418491353e-09,1.888590874244428e-10,28.859762550064826,2.0822666463174424,0.0003015707055551
347.07,0.9550621884282192,5.4458842270778855e-09,1.4475417315021312e-10,37.62160432795693,2.0853889555329914,-4.387006086152735e-05
350.07,0.9686243545652218,1.0080235621271838e-08,1.8356075178541555e-10,54.91498331329423,2.0903079231694623,0.0019164758149983
353.07,0.9567264717086004,4.284779124202643e-09,1.5079612252398248e-10,28.414385280504774,2.0976577598236967,0.0009965264295455
356.07,0.996163184619504,8.080600927693654e-09,2.5070198589128145e-10,32.23189835918515,2.087393602804761,0.0004419149938985
359.07,0.9926084781767436,9.093378448129644e-09,2.1697543923905938e-10,41.90971328377279,2.090588793436642,0.0023464424996968
362.07,1.0119700569014716,5.312252258370606e-09,1.6483850530750838e-10,32.22701060326003,2.08769372123322,7.206430421044392e-05
365.07,1.0394813848200255,7.256820350497206e-09,1.482148754242945e-10,48.96148466692779,2.09065326315113,0.0022971402743677
368.07,1.0629126194214529,4.092331145834762e-09,1.659437327062682e-10,24.66095633197832,2.0757904104174703,-1.704287390198158e-06
371.07,1.0610245657146624,1.1360734151947288e-08,1.6251118534320018e-10,69.9073982381893,2.081715606519748,-1.704287390198158e-06
374.07,1.0798223878366269,1.1659979143572017e-08,2.1647266910480108e-10,53.86351631266236,2.1011177825189438,0.0021024982871939
377.07,1.0997169931088846,9.357123844554013e-09,1.894613319690016e-10,49.38804001486152,2.103811562956697,-1.704287390198158e-06
380.07,1.0846342145980434,5.806120241195976e-09,1.7302454487667292e-10,33.556627733564724,2.104038683847209,0.0033730649621358
383.07,1.0809686219985144,1.1108724354941418e-08,2.2842220906984974e-10,48.63241801301578,2.0853734353816726,-1.704287390198158e-06
386.07,1.066972635536269,6.0936096036134735e-09,1.9420667803196446e-10,31.3769313463594,2.027742232545804,-1.704287390198158e-06
389.07,1.0614700612324153,1.3302273492242988e-08,1.5409304540669863e-10,86.32624176603314,1.9921484602500783,-1.704287390198158e-06
392.07,1.0461976866435156,6.937466448134553e-09,2.234327230309916e-10,31.04946470697705,2.097546252892829,0.0002530516901605
395.07,1.0219255599778931,7.1719242746822095e-09,1.6814056208834294e-10,42.65433745198257,2.0820480758069,0.0006898956650495
398.07,1.005288746550577,8.087724402485857e-09,2.0552083576383763e-10,39.352333170634815,1.997054492840857,0.0001053871776352
401.07,0.9719445626959388,4.523061452542886e-09,1.4486087769416688e-10,31.223485074362603,2.0612623649963746,-1.704287390198158e-06
404.07,0.971366978565272,9.342820354295168e-09,1.5128977836892554e-10,61.75447181575193,2.019217046478792,-1.704287390198158e-06
407.07,0.9830024355373936,5.9279537953705956e-09,1.8792034235715639e-10,31.545035098457227,2.014975215014133,-1.704287390198158e-06
410.07,0.9989074061013676,3.499812729384565e-09,1.1050084871729934e-10,31.672270122905,2.0541067015793395,-1.704287390198158e-06
413.07,1.0040367679373092,8.461064968108718e-09,2.379351037456117e-10,35.560389513414826,2.031510900899174,0.0001137913567882
416.07,1.0055907728647773,6.853514413551759e-09,2.2488576422055742e-10,30.4755369345218,2.099478528967524,0.0014451080715952
419.07,0.9660657402470418,6.364352600015569e-09,1.8105722850284888e-10,35.15105501526788,2.1032717325658967,0.0002740315075526
422.07,0.9535967653746912,5.949561675855152e-09,1.321909752301288e-10,45.00732115409294,2.065609528735567,-1.704287390198158e-06
425.07,0.9607566422586454,7.527328223381571e-09,1.550285580790963e-10,48.554461943334935,2.077189865687777,0.001521345654049
428.07,0.9845327427776664,3.6458123570154083e-09,2.0930889408705328e-10,17.41833462413253,2.031089724000087,0.000412635017055
431.07,1.02514918889894,9.573646299737526e-09,2.0163854910912616e-10,47.479246116556304,2.0974723783690425,0.0013723504805001
434.07,1.0719593616179732,1.1943519250439469e-08,2.2894023202836244e-10,52.16872169920679,2.079323193174556,0.000509474528121
437.07,1.0615651811609814,6.464397108588815e-09,1.7508326701686914e-10,36.92184421008077,2.1019898860444246,-1.704287390198158e-06
440.07,1.0561740534370074,5.0545821579033745e-09,1.6937174664730294e-10,29.84312471211008,2.064494675059367,-1.5921483720100622e-05
443.07,1.0169599454772642,5.358376916357981e-09,1.7054957349707348e-10,31.4182956103958,2.077617976534813,-7.154650309988132e-05
446.07,0.9755621696393711,6.1049686325776356e-09,1.7754407208796374e-10,34.38565174709379,2.068846959655718,-5.374065286024359e-06
449.07,0.976994197265586,7.840547827936391e-09,1.7304149712968303e-10,45.31021724841195,1.9965233371888136,-8.505952498362512e-06
452.07,1.0121477505330336,5.929395817804851e-09,1.454705984202681e-10,40.76009779429574,2.100370942288948,2.569617164959264e-05
455.07,1.0191597159494188,4.662553396753466e-09,1.8588598915424806e-10,25.08286621260348,2.0594913550816933,1.7822142054056509e-06
458.07,1.0528147179902367,5.940553517849781e-09,1.740320814493736e-10,34.13481852527233,2.095984461599236,0.000491931926284
461.07,1.0525169956707912,6.393096911026786e-09,2.7923152521322017e-10,22.895326400359124,2.0927945031276027,0.0009982682614546
464.07,1.030655495082217,5.310170481793988e-09,1.7049922364070795e-10,31.14483672362098,2.088227761819291,-1.704287390198158e-06
467.07,1.0176513049019165,5.071880005936424e-09,1.7002753470792848e-10,29.82975677821152,2.093429627228596,-1.704287390198158e-06
470.07,1.006645865685418,7.703066004562028e-09,1.6781425522547914e-10,45.902334066983805,2.1026965950961425,0.0005585858002073
473.07,0.9732331605984558,7.327682937880444e-09,1.6204893355218155e-10,45.21895193787776,2.076884570971785,0.0002039842369319
476.07,1.0046661119315887,9.9271143205266e-09,2.3588359253088976e-10,42.084802143356406,2.088999048185228,0.0008242388554305
479.07,1.0343168898206487,6.173395319313344e-09,1.6808381988340283e-10,36.72807604917436,2.0694005085637013,-1.704287390198158e-06
482.07,1.0419184253932594,5.053923929341168e-09,1.7976289192462903e-10,28.114389322687227,2.072376382633011,0.0001102713868671
485.07,0.998718772000481,1.623810753517155e-08,1.2676850450062468e-10,128.09260154277146,2.072775366084042,-8.198295999292851e-06
488.07,1.0032435410416882,8.834168080023291e-09,1.369854205919573e-10,64.48984163313186,2.0238599554224583,-1.704287390198158e-06
491.07,1.0046072110228246,5.657824078760919e-09,1.5472414138254696e-10,36.567170631583984,2.098376014376423,0.0007686674055683
494.07,0.976578222822678,7.727636136072064e-09,1.548230510644456e-10,49.91269764381151,2.0681570098885342,-1.704287390198158e-06
497.07,0.9701447281950414,7.980931662402903e-09,1.4239962031211795e-10,56.04601785390953,2.041110460096809,8.712413231677005e-05
500.07,1.0076367779083049,1.3554446224309328e-08,2.840854091253653e-10,47.71257441922272,2.0905862383679934,0.0002097513683504
503.07,1.060666021381166,7.224488100656553e-09,1.5746265275716163e-10,45.880645182563605,2.0868752976203973,6.071481375609605e-07
506.07,1.0595464011102649,8.746599569761908e-09,1.846840200672656e-10,47.35980712666003,2.109608915762304,0.0007949908551782
509.07,1.100866373692696,7.863852693163605e-09,1.7852078633588304e-10,44.050067527531134,2.086201859445762,0.0008093122822386
512.0699999999999,1.0555452898293678,7.300530231289077e-09,1.879942075275853e-10,38.8338041224905,2.080294100540653,0.0016267842752175
515.0699999999999,1.0644003865734384,7.818318194583585e-09,1.7961438471723129e-10,43.52835218009983,2.0523481462908757,-1.704287390198158e-06
518.0699999999999,1.0826191977319248,7.615452206672154e-09,2.4071623934954686e-10,31.63663667748509,2.1012798057980984,0.0045985183981784
521.0699999999999,1.0669584759777664,9.44007087248824e-09,1.7910075884361878e-10,52.70815675734129,2.0432979976591445,-1.704287390198158e-06
524.0699999999999,1.0261495461150452,6.5666738466523194e-09,1.7932512285028827e-10,36.61881694141977,2.0964995806925657,0.0025136433711458
527.0699999999999,1.031104220102247,5.985607914935791e-09,2.3097113913792924e-10,25.914960359447164,2.0976270642462627,0.003335837757075
530.0699999999999,0.9967132772783228,5.1379449223668215e-09,1.5267552155205915e-10,33.65270915819266,2.092589040657186,0.0009802904984408
533.0699999999999,0.958468615287848,5.793344378534545e-09,1.8484646817288692e-10,31.341385290175136,2.0966222250350626,0.005206310368938
536.0699999999999,0.991541737611699,6.49243979250875e-09,1.6729081302854587e-10,38.809302644735816,2.0816168378839945,0.0007055592765821
539.0699999999999,1.036591338739617,9.74020253228988e-09,2.3155363828166367e-10,42.06456268435662,2.1025247447216544,0.0018823101191406
542.0699999999999,1.1144475612201343,8.967720650947311e-09,1.965242858563232e-10,45.6316155119043,2.0999716706574385,0.0024319356824517
545.0699999999999,1.135823020406647,6.8926778738818855e-09,2.606152195113572e-10,26.44771816014956,2.095108830149187,-1.704287390198158e-06
548.0699999999999,1.121745725123555,9.390924761980296e-09,2.0367740136852608e-10,46.10685671990048,2.0681922210872834,0.0011224434974713
551.0699999999999,1.0998976117505053,7.546850256514308e-09,1.89479728387663e-10,39.829328027502505,2.0940001372075923,0.0008166810583109
554.0699999999999,1.088869803017318,7.4741361682806e-09,1.7763325348241935e-10,42.07622177578551,2.1032233106887643,0.0004897454288621
557.0699999999999,1.0449815338684023,7.667740065273511e-09,1.9635718638771648e-10,39.04995893622756,2.0960775261491524,0.0022648711528508
560.0699999999999,1.003340408670268,1.0595493460885322e-08,3.1665024716995566e-10,33.46118803184891,2.110191000547849,0.0044400932536101
563.0699999999999,0.993308299102159,8.689453018242972e-09,1.8489374245775267e-10,46.99700975671727,2.071160067448762,-1.704287390198158e-06
566.0699999999999,0.9966100585198776,3.5361885882870406e-09,2.2331879052356707e-10,15.83471135588952,2.087489369735789,0.0004075332949507
569.0699999999999,0.985374508611532,4.460380254260449e-09,1.4059549467990116e-10,31.724915968435244,2.0828006215919705,0.0008090625895601
572.0699999999999,1.0156089151153382,6.303106555050905e-09,2.0575157875265992e-10,30.6345477068152,2.087603662841709,0.000686111023162
575.0699999999999,1.0891503727175194,7.668960525417101e-09,2.382343703893492e-10,32.19082331774223,2.094586939399625,0.0021086533536797
578.0699999999999,1.1274429851839711,5.509681473629799e-09,2.1677792037379332e-10,25.416248408183705,2.099421326829351,0.0007673400927475
581.0699999999999,1.1353273881883472,7.908485638176266e-09,2.1712971703667268e-10,36.42286162442031,2.1008186005227865,0.0007198408648938
584.0699999999999,1.1403099313453249,8.169166998100312e-09,1.8619449917364876e-10,43.874373487702144,2.0727600027751385,0.0012232974268906
587.0699999999999,1.0858153510523172,5.8587013249958724e-09,1.938920690958997e-10,30.216302050488395,2.096042773200428,0.000516782880843
590.0699999999999,1.0824108391151313,7.194007317590188e-09,1.4182589124289947e-10,50.72421723949756,2.0787003340891683,-1.704287390198158e-06
593.0699999999999,1.0890392400275657,6.632757689948131e-09,1.680391143745919e-10,39.47151063390171,2.096874080887267,-1.704287390198158e-06
596.0699999999999,1.0922896766595316,8.032943392533102e-09,1.9130109342757302e-10,41.99110025251575,2.070947585818986,-1.704287390198158e-06
599.0699999999999,1.09901319226202,7.178140132961561e-09,2.032964864537245e-10,35.30872696413023,2.061634650671259,-1.704287390198158e-06
602.0699999999999,1.1290978087899273,7.3409360192337794e-09,2.1025527041220757e-10,34.914397174642986,2.093696172495438,0.0012193228147383
